nom_commune;code_insee;code_departement;population;email;nom_contact;code_postal;latitude;longitude
MOLANDIER;11236;11;231;mairie@molandier.fr;Jean-Claude LAUTRE;11420;;
MOLLEVILLE;11238;11;97;mairie.molleville@wanadoo.fr;Gilbert COSTE;11410;;
MONTAURIOL;11239;11;78;mairie.montauriol@wanadoo.fr;Claude ALMAYRAC;11410;;
MONTAURIOL;11239;47;78;contact@montauriol.eu;Claude ALMAYRAC;47330;;
MONTAURIOL;11239;66;78;montauriol.mairie@orange.fr;Claude ALMAYRAC;66300;;
MONTAURIOL;11239;81;78;mairiemontauriol@orange.fr;Claude ALMAYRAC;81190;;
MONTAZELS;11240;11;553;mairie@montazels.fr;Christophe CUXAC;11190;;
MONTBRUN-DES-CORBIÈRES;11241;11;326;montbrun.corbieres@orange.fr;Claude BOUTET;11700;;
MONTCLAR;11242;4;185;mairie@montclar.fr;Jean-Luc JULIEN;04140;;
MONTCLAR;11242;11;185;mairie.montclar11@orange.fr;Jean-Luc JULIEN;11250;;
MONTCLAR;11242;12;185;mairie@montclar12.fr;Jean-Luc JULIEN;12550;;
MONTFERRAND;11243;11;505;montferrand.mairie@orange.fr;Christophe PRADEL;11320;;
MONTFORT-SUR-BOULZANE;11244;11;81;montfortboulzane-11@wanadoo.fr;Gérard JALIBERT;11140;;
MONTGAILLARD;11245;11;53;commune.montgaillard@wanadoo.fr;Michel LARREGOLA;11330;;
MONTGAILLARD;11245;40;53;mmontgaillard@wanadoo.fr;Michel LARREGOLA;40500;;
MONTGAILLARD;11245;65;53;mairie.montgaillard65@wanadoo.fr;Michel LARREGOLA;65200;;
MONTGAILLARD;11245;81;53;montgaillard81@wanadoo.fr;Michel LARREGOLA;81630;;
MONTGAILLARD;11245;82;53;mairie-montgaillard@info82.com;Michel LARREGOLA;82120;;
MONTGRADAIL;11246;11;59;commune.montgradail@orange.fr;Christelle COUSIN;11240;;
MONTHAUT;11247;11;44;commune-de-monthaut@orange.fr;Claude MARTY;11240;;
MONTIRAT;11248;11;68;montirat.mairie@wanadoo.fr;Jean-Pierre PELIX;11800;;
MONTIRAT;11248;81;68;mairie.montirat@wanadoo.fr;Jean-Pierre PELIX;81190;;
MONTJARDIN;11249;11;97;mariedemontjardin@orange.fr;Francis ROUTELOUS;11230;;
MONTJOI;11250;11;42;commune.montjoi@wanadoo.fr;Jessica BOSCH;11330;;
MONTJOI;11250;82;42;mairie-montjoi@info82.com;Jessica BOSCH;82400;;
MONTLAUR;11251;12;523;communedemontlaur@orange.fr;Antonin ANDRIEU;12400;;
MONTLAUR;11251;31;523;accueil@mairiemontlaur31.fr;Antonin ANDRIEU;31450;;
MONTMAUR;11252;5;324;mairie-montmaur@wanadoo.fr;Jean-Pierre BRIOL;05400;;
MONTMAUR;11252;11;324;commune.montmaur@orange.fr;Jean-Pierre BRIOL;11320;;
MONTOLIEU;11253;11;795;mairie@montolieu.fr;Bernard LAURET;11170;;
MONTRÉAL;11254;7;1912;mairie.montreal07@wanadoo.fr;Christian REBELLE;07110;;
MONTRÉAL;11254;11;1912;mairie@montreal11.fr;Christian REBELLE;11290;;
MONTRÉAL;11254;89;1912;mairie-de-montreal@wanadoo.fr;Christian REBELLE;89420;;
MONTREDON-DES-CORBIÈRES;11255;11;1377;contact@montredondescorbieres.fr;Éric MELLET;11100;;
MONTSÉRET;11256;11;512;commune.montseret@orange.fr;Jean-Luc JALABERT;11200;;
MONZE;11257;11;204;mairiedemonze@ogamil.com;Christian CAVERIVIERE;11800;;
MOUSSAN;11258;11;1813;commune.moussan@orange.fr;Claude CODORNIOU;11120;;
MOUSSOULENS;11259;11;957;accueil@moussoulens.fr;Jacques CARRIQUI;11170;;
MOUTHOUMET;11260;11;121;mairie.mouthoumet@orange.fr;Jean-Marie SAUNIERE;11330;;
MOUX;11261;11;638;commune-de-moux@orange.fr;René MAZET;11700;;
NARBONNE;11262;11;51546;accueil.hdv@mairie-narbonne.fr;Didier MOULY;11100;;
NÉBIAS;11263;11;269;mairienebias@orange.fr;Yvon MARLEIX;11500;;
NÉVIAN;11264;11;1301;contact@mairienevian.fr;Magali VERGNES;11200;;
NIORT-DE-SAULT;11265;11;25;communeniortdesault@orange.fr;Yves ROUZOUL;11140;;
PORT-LA-NOUVELLE;11266;11;5682;contact@mairiepln.com;Henri MARTIN;11210;;
ORNAISONS;11267;11;1243;mairie@ornaisons.fr;Gilles CASTY;11200;;
ORSANS;11268;11;93;commune-de-orsans@orange.fr;Jean BONNAFIL;11270;;
ORSANS;11268;25;93;brisebard.philippe@wanadoo.fr;Jean BONNAFIL;25530;;
OUVEILLAN;11269;11;2323;contact@ouveillan.fr;Gérard CRIBAILLET;11590;;
PADERN;11270;11;128;mairie.de.padern@outlook.fr;Jean-Michel IBANEZ;11350;;
PALAIRAC;11271;11;33;commune.de.palairac@orange.fr;Michel RZEPECKI;11330;;
PALAJA;11272;11;2127;mairie@mairie-palaja.fr;Paul RAMONEDA;11570;;
PARAZA;11273;11;641;mairie.de.paraza@wanadoo.fr;Emile DELPY;11200;;
PAULIGNE;11274;11;334;communedepauligne@wanadoo.fr;André KASIANOW;11300;;
PAYRA-SUR-L'HERS;11275;11;178;commune-payra-sur-lhers@orange.fr;Jean-Jacques FLOURIE;11410;;
PAZIOLS;11276;11;523;comupaz@wanadoo.fr;André VIDAL;11350;;
PÉCHARIC-ET-LE-PY;11277;11;31;mairie-pecharic@orange.fr;Floréal SOLER;11420;;
PECH-LUNA;11278;11;100;commune-de-pech-luna@orange.fr;Christian BROSSE;11420;;
PENNAUTIER;11279;11;2442;mairie@pennautier11.fr;Jacques DIMON;11610;;
PÉPIEUX;11280;11;1004;mairie.pepieux@wanadoo.fr;Pascal VALLIERE;11700;;
PEXIORA;11281;11;1254;mairie.pexiora@wanadoo.fr;Serge CAZENAVE;11150;;
PEYREFITTE-DU-RAZÈS;11282;11;47;mairie.peyrefitte.du.razes@orange.fr;Jean-Paul MARTINEZ;11230;;
PEYREFITTE-SUR-L'HERS;11283;11;74;commune-peyrefitte-hers@orange.fr;Hubert NAUDINAT;11420;;
PEYRENS;11284;11;472;mairie.peyrens1@orange.fr;Nicole DANJOU;11400;;
PEYRIAC-DE-MER;11285;11;1049;mairie.peyriacdemer@wanadoo.fr;Catherine GOUIRY;11440;;
PEYRIAC-MINERVOIS;11286;11;1100;mairiepeyriac-minervois@orange.fr;Denise GILS;11160;;
PEYROLLES;11287;11;82;commune-de-peyrolles@orange.fr;Eric FROMILHAGUE;11190;;
PEYROLLES;11287;30;82;maire@peyrolles.fr;Eric FROMILHAGUE;30124;;
PEZENS;11288;11;1344;accueil@mairie-pezens.fr;Philippe FAU;11170;;
PIEUSSE;11289;11;993;mairie@pieusse.fr;André RIBA;11300;;
PLAIGNE;11290;11;110;commune-de-plaigne@orange.fr;Didier ALRIC;11420;;
PLAVILLA;11291;11;123;mairie.plavilla@wanadoo.fr;Francis ANDRIEU;11270;;
LA POMARÈDE;11292;11;163;mairie-la-pomarede@orange.fr;Nadine ROSTOLL;11400;;
POMAS;11293;11;805;mairiepomas@mairie-pomas.fr;Christian ROBERT;11250;;
POMY;11294;11;58;mairie-pomy@orange.fr;Alain BOUILLE;11300;;
PORTEL-DES-CORBIÈRES;11295;11;1229;contact@portel-des-corbieres.com;Roger BRUNEL;11490;;
POUZOLS-MINERVOIS;11296;11;498;mairie-pouzols-minervois@orange.fr;Louis PECH;11120;;
PRADELLES-CABARDÈS;11297;11;151;mairiepradellescarbardes11@gmail.com;Sylvie LEENHARDT;11380;;
PREIXAN;11299;11;543;secretariatmairie@preixan.com;Patricia DHUMEZ;11250;;
PUGINIER;11300;11;150;mairiedepuginier@wanadoo.fr;Eliane BRUNEL;11400;;
PUICHÉRIC;11301;11;1091;accueil@mairiepuicheric.fr;Marc DORMIERES;11700;;
PUILAURENS;11302;11;263;mairie.lapradelle.puilaurens@orange.fr;Jacques GALY;11140;;
PUIVERT;11303;11;520;mairie@puivert.fr;Claude DELOUSTAL;11230;;
QUILLAN;11304;11;3249;contact@ville-quillan.fr;Pierre CASTEL;11500;;
QUINTILLAN;11305;11;66;communedequintillan@orange.fr;André CONTRERAS;11360;;
QUIRBAJOU;11306;11;40;mairie.quirbajou@wanadoo.fr;Hubert MANICHON;11500;;
RAISSAC-D'AUDE;11307;11;241;mairie.raissacdaude@wanadoo.fr;Didier BOUSQUET;11200;;
RAISSAC-SUR-LAMPY;11308;11;407;mairieraissaclampy@wanadoo.fr;André BONNET;11170;;
RENNES-LE-CHÂTEAU;11309;11;62;mairie.rlc11@orange.fr;Alexandre PAINCO;11190;;
RENNES-LES-BAINS;11310;11;227;mairie.rennes.les.bains@gmail.com;André AUTHIER;11190;;
RIBAUTE;11311;11;295;mairiebaute@orange.fr;Michel BISCANS;11220;;
RIBOUISSE;11312;11;105;mairie.ribouisse@orange.fr;Christian LUCATO;11270;;
RICAUD;11313;11;300;mairie.ricaud@wanadoo.fr;Nicole MARTIN;11400;;
RIEUX-EN-VAL;11314;11;87;mairie.rieuxenval@wanadoo.fr;Xavier BEDOS;11220;;
RIEUX-MINERVOIS;11315;11;2016;secretariat@rieuxminervois.fr;Pierre DESTREM;11160;;
RIVEL;11316;11;225;rivel@wanadoo.fr;Jean-Pierre SALVAT;11230;;
RODOME;11317;11;141;commune.rodome@wanadoo.fr;Georges DEBRUNFAUT;11140;;
ROQUECOURBE-MINERVOIS;11318;11;120;mairieroquecourbe@orange.fr;Corinne GIACOMETTI;11700;;
ROQUEFÈRE;11319;11;69;mairie.roquefere@orange.fr;Francis BELS;11380;;
ROQUEFEUIL;11320;11;279;mairie.roquefeuil@orange.fr;Jean-Pierre ESPOSITO;11340;;
ROQUEFORT-DE-SAULT;11321;11;77;mairie-roquefort.de.sault@wanadoo.fr;Monique SAINT-JEVIN;11140;;
ROQUEFORT-DES-CORBIÈRES;11322;11;991;mairie@roquefort-des-corbieres.fr;Marie-Christine THERON-CHET;11540;;
ROUBIA;11324;11;485;mairie.roubia@wanadoo.fr;Gérard BOUSSIEUX;11200;;
ROUFFIAC-D'AUDE;11325;11;409;commune-rouffiac-daude@sfr.fr;Thierry MASCARAQUE;11250;;
ROUFFIAC-DES-CORBIÈRES;11326;11;75;commune.rouffiac.corbieres@wanadoo.fr;Franc GUICHOU;11350;;
ROULLENS;11327;11;508;roullens.mairie@wanadoo.fr;Roland COMBETTES;11290;;
ROUTIER;11328;11;253;routier5@wanadoo.fr;Michèle ANCELLE;11240;;
RUSTIQUES;11330;11;486;commune-de-rustiques@orange.fr;Charles MOURLAN;11800;;
SAINT-AMANS;11331;11;63;commune-st-amans@orange.fr;Michel GALANT;11270;;
SAINT-ANDRÉ-DE-ROQUELONGUE;11332;11;1183;mairie@st-andre-roquelongue.fr;Jean-Michel FOLCH;11200;;
SAINT-BENOÎT;11333;4;110;contact@saintbenoit04.fr;Serge BACAVE;04240;;
SAINT-BENOÎT;11333;11;110;communestbenoit@orange.fr;Serge BACAVE;11230;;
SAINT-BENOÎT;11333;86;110;contact@saintbenoit86.fr;Serge BACAVE;86280;;
SAINT-BENOÎT;11333;97;110;communication@ville-saintbenoit.re;Serge BACAVE;97470;;
SAINTE-CAMELLE;11334;11;113;mairie.ste.camelle@orange.fr;Bernard VIDAL;11410;;
SAINTE-COLOMBE-SUR-GUETTE;11335;11;50;mairie.stecolombe.guette@wanadoo.fr;Guy BARGAS;11140;;
SAINTE-COLOMBE-SUR-L'HERS;11336;11;496;mairie.stecolombehers@orange.fr;Thierry COUTEAU;11230;;
SAINT-COUAT-D'AUDE;11337;11;406;commune.stcouat@orange.fr;Solange SANCHIS FORIN;11700;;
SAINT-COUAT-DU-RAZÈS;11338;11;59;saintcouat@gmail.com;Gilbert PONS;11300;;
SAINT-DENIS;11339;11;503;mairie.stdenis11@orange.fr;Raymond SENTENAC;11310;;
SAINT-DENIS;11339;30;503;mairie.saint-denis@orange.fr;Raymond SENTENAC;30500;;
SAINT-DENIS;11339;93;503;mairie.saint.denis@ville-saint-denis.fr;Raymond SENTENAC;93200;;
SAINTE-EULALIE;11340;7;522;sainte.eulalie.07.mairie@orange.fr;Jean-Paul POUZENS;07510;;
SAINTE-EULALIE;11340;11;522;steeulalie@orange.fr;Jean-Paul POUZENS;11170;;
SAINTE-EULALIE;11340;15;522;m.eulalie@wanadoo.fr;Jean-Paul POUZENS;15140;;
SAINTE-EULALIE;11340;33;522;accueil@mairie-ste-eulalie.fr;Jean-Paul POUZENS;33560;;
SAINT-FERRIOL;11341;11;137;mairie-saintferriol@orange.fr;Jean-Jacques MARTY;11500;;
SAINT-FRICHOUX;11342;11;227;contact@saintfrichoux.fr;Colette ROVES;11800;;
SAINT-GAUDÉRIC;11343;11;79;mairiesaintgauderic@yahoo.fr;Dominique LEGROS;11270;;
SAINT-HILAIRE;11344;3;762;commune-saint.hilaire@wanadoo.fr;Jean-Louis CARBONNEL;03440;;
SAINT-HILAIRE;11344;11;762;mairie@saint-hilaire-org.fr;Jean-Louis CARBONNEL;11250;;
SAINT-HILAIRE;11344;25;762;mairiedesthilaire@wanadoo.fr;Jean-Louis CARBONNEL;25640;;
SAINT-HILAIRE;11344;31;762;mairie.sthilaire31@wanadoo.fr;Jean-Louis CARBONNEL;31410;;
SAINT-HILAIRE;11344;43;762;saint-hilaire-mairie@orange.fr;Jean-Louis CARBONNEL;43390;;
SAINT-HILAIRE;11344;46;762;mairie.sthilaire46@orange.fr;Jean-Louis CARBONNEL;46210;;
SAINT-HILAIRE;11344;91;762;mairie@saint-hilaire.org;Jean-Louis CARBONNEL;91780;;
SAINT-JEAN-DE-BARROU;11345;11;287;saintjeandebarrou@orange.fr;Michel DIAZ;11360;;
SAINT-JEAN-DE-PARACOL;11346;11;112;secretariat@stjeandeparacol.fr;Serge WEINBERG;11260;;
SAINT-JULIA-DE-BEC;11347;11;98;commune-st-julia-de-bec@orange.fr;Didier AVEILHA;11500;;
SAINT-JULIEN-DE-BRIOLA;11348;11;77;mairie.st.julien.briola@wanadoo.fr;Bernard DELPOUX;11270;;
SAINT-JUST-ET-LE-BÉZU;11350;11;65;mairie.saintjust@wanadoo.fr;Louis SIRE;11500;;
SAINT-LAURENT-DE-LA-CABRERISSE;11351;11;780;mairie@saintlaurent11.fr;Xavier DE VOLONTAT;11220;;
SAINT-LOUIS-ET-PARAHOU;11352;11;62;stlouisetparahou@orange.fr;Richard ASSENS;11500;;
SAINT-MARCEL-SUR-AUDE;11353;11;1668;mairie@saintmarcelsuraude.fr;Guillaume HERAS;11120;;
SAINT-MARTIN-DES-PUITS;11354;11;24;commune-st-martin-puits41@orange.fr;Marie-Antoinette RIVIERE;11220;;
SAINT-MARTIN-DE-VILLEREGLAN;11355;11;348;mairie@villereglan.fr;Pierre BARDIES;11300;;
SAINT-MARTIN-LALANDE;11356;11;1092;mairie.st.martin@wanadoo.fr;Guy BONDOUY;11400;;
SAINT-MARTIN-LE-VIEIL;11357;11;237;st-martin-le-vieil@wanadoo.fr;Max KOENIG;11170;;
SAINT-MARTIN-LYS;11358;11;35;commune.stmartin.lys@wanadoo.fr;Francine AICART;11500;;
SAINT-MICHEL-DE-LANÈS;11359;11;378;st.michel.lanes@wanadoo.fr;Thierry LEGUEVAQUES;11410;;
SAINT-NAZAIRE-D'AUDE;11360;11;1842;stnazaire.accueil@orange.fr;Yves HELAINE;11120;;
SAINT-PAPOUL;11361;11;765;mairie.saint-papoul@wanadoo.fr;Serge OURLIAC;11400;;
SAINT-PAULET;11362;11;176;mairiedesaintpaulet@orange.fr;Gérard LAMARQUE;11320;;
SAINT-PIERRE-DES-CHAMPS;11363;11;174;mairiestpierredeschamps@orange.fr;Roland QUINCEY;11220;;
SAINT-POLYCARPE;11364;11;153;mairie.st-po@orange.fr;Jean LAFFONT;11300;;
SAINT-SERNIN;11365;7;38;mairie@saint-sernin.fr;Guy TOURNIER;07200;;
SAINT-SERNIN;11365;11;38;commune-saint-sernin@orange.fr;Guy TOURNIER;11420;;
SAINT-SERNIN;11365;47;38;mairiestsernin47@collectivite47.fr;Guy TOURNIER;47120;;
SAINTE-VALIÈRE;11366;11;550;mairie-sainte-valiere@orange.fr;Viviane DURAND;11120;;
SAISSAC;11367;11;924;commune.saissac@orange.fr;Odile SEIGNE;11310;;
SALLÈLES-CABARDÈS;11368;11;110;mairie.de.sallelescabardes@wanadoo.fr;Jean SEMAT;11600;;
SALLÈLES-D'AUDE;11369;11;2722;mairie@sallelesdaude.fr;Yves BASTIE;11590;;
SALLES-D'AUDE;11370;11;2983;mairie@sallesdaude.fr;Jean-Luc RIVEL;11110;;
SALLES-SUR-L'HERS;11371;11;635;contact@sallessurlhers.fr;Michel BROUSSE;11410;;
SALSIGNE;11372;11;380;mairiedesalsigne@gmail.com;Stéphane BARTHAS;11600;;
SALVEZINES;11373;11;72;salvezines@wanadoo.fr;Sébastien TORREILLES;11140;;
SALZA;11374;11;19;mairie.salza@orange.fr;Redha MENNAD;11330;;
SEIGNALENS;11375;11;35;communedeseignalens@orange.fr;Louis CAVICCHIOLO;11240;;
LA SERPENT;11376;11;78;mairie.laserpent@orange.fr;Philippe CAZAUD;11190;;
SERRES;11377;5;47;accueil@ville-serres05.fr;Jean-Claude VAISSIERE;05700;;
SERRES;11377;11;47;mairie.serres@gmail.com;Jean-Claude VAISSIERE;11190;;
SERRES;11377;54;47;mairie.serres@wanadoo.fr;Jean-Claude VAISSIERE;54370;;
SERVIÈS-EN-VAL;11378;11;222;mairie.de.servies.en.val@orange.fr;Lydie CAVAYE;11220;;
SIGEAN;11379;11;5426;contact@sigean.fr;Michel JAMMES;11130;;
SONNAC-SUR-L'HERS;11380;11;160;mairiesonnacsurlhers@orange.fr;Daniel LEFEBVRE;11230;;
SOUGRAIGNE;11381;11;80;communedesougraigne@orange.fr;Jérôme ROUSSET;11190;;
SOUILHANELS;11382;11;379;commune-de-souilhanels@orange.fr;Etienne CRESPY;11400;;
SOUILHE;11383;11;328;commune.souilhe@wanadoo.fr;Blaise ALIBEU;11400;;
SOULATGÉ;11384;11;111;soulatge.mairie@orange.fr;Christian CASTIES;11330;;
SOUPEX;11385;11;262;commune-de-soupex@wanadoo.fr;Dominique BARÈGE;11320;;
TALAIRAN;11386;11;383;commune.talairan@wanadoo.fr;Patrice GUILLAUME;11220;;
TAURIZE;11387;11;80;commune-de-taurize@orange.fr;Jacques PERALLON;11220;;
TERMES;11388;11;48;mairie.termes@orange.fr;Hervé BARO;11330;;
TERMES;11388;48;48;mairie.termes.48@orange.fr;Hervé BARO;48310;;
TERROLES;11389;11;13;mairiedeterroles@gmail.com;Pierre-André PLANEL;11580;;
THÉZAN-DES-CORBIÈRES;11390;11;530;mairie.thezanlescorbieres@orange.fr;Patrick DAPOT;11200;;
LA TOURETTE-CABARDÈS;11391;11;21;mairiedelatourettecabardes@orange.fr;Jean-Claude PECH;11380;;
TOURNISSAN;11392;11;274;mairie@tournissan.com;Marilyse RIVIERE;11220;;
TOUROUZELLE;11393;11;472;contactmairie@tourouzelle.fr;Brice RUFAS;11200;;
TOURREILLES;11394;11;125;tourreilles.11300@orange.fr;Marie-Christine PALOMINO;11300;;
TRASSANEL;11395;11;33;mairie.trassanel@wanadoo.fr;Christiane GROS;11160;;
TRAUSSE;11396;11;509;secretariat@mairiedetrausse.fr;Jean-François SAISSET;11160;;
TRÈBES;11397;11;5305;accueil@mairie-trebes.fr;Eric MENASSI;11800;;
TREILLES;11398;11;203;contact@mairie-treilles.fr;Alain BOUTON;11510;;
TRÉVILLE;11399;11;107;mairie.treville@orange.fr;Danièle THOMAS;11400;;
TRÉZIERS;11400;11;103;mairie.treziers@wanadoo.fr;Jean-Christophe GAUVRIT;11230;;
TUCHAN;11401;11;814;mairie@tuchan.fr;Jean-Régis BERTRAND;11350;;
VALMIGÈRE;11402;11;20;communevalmigere@orange.fr;Isabelle FOUQUET;11580;;
VENTENAC-CABARDÈS;11404;11;850;ventenac.cabardes@free.fr;Jean MARTEL;11610;;
VENTENAC-EN-MINERVOIS;11405;11;540;mairie.de.ventenac.minervois@wanadoo.fr;Christian LAPALU;11120;;
VÉRAZA;11406;11;38;commune-veraza@orange.fr;Daniel PALOP;11580;;
VERDUN-EN-LAURAGAIS;11407;11;266;mairieverdunlauragais@wanadoo.fr;Armand D'AGRAIN;11400;;
VERZEILLE;11408;11;448;mairiedeverzeille@outlook.fr;André JOUBE;11250;;
VIGNEVIEILLE;11409;11;101;vignevieille.mairie@sfr.fr;Roger RACAGEL;11330;;
VILLALIER;11410;11;962;commune-de-villalier@wanadoo.fr;Michel ZOCCARATO;11600;;
VILLANIÈRE;11411;11;154;communedevillaniere@orange.fr;Mireille GARCIA;11600;;
VILLARDEBELLE;11412;11;64;commune-villardebelle@wanadoo.fr;Marguerite FALCOU;11580;;
VILLARDONNEL;11413;11;521;commune-de-villardonnel@wanadoo.fr;Daniel GERI;11600;;
VILLAR-EN-VAL;11414;11;33;commune-de-villar-en-val@orange.fr;Magali ARNAUD;11220;;
VILLAR-SAINT-ANSELME;11415;11;97;mairie-villar-st-anselme@orange.fr;Eric GRAUBY;11250;;
VILLARZEL-CABARDÈS;11416;11;200;mairie.villarzel.cabardes@orange.fr;André PUJOL;11600;;
VILLARZEL-DU-RAZÈS;11417;11;100;mairievillarzel@wanadoo.fr;Didier FALANDRY;11300;;
VILLASAVARY;11418;11;1221;mairie-de-villasavary@wanadoo.fr;Jacques DANJOU;11150;;
VILLAUTOU;11419;11;56;commune-de-villautou@orange.fr;Jean-Claude MAURETTE;11420;;
VILLEBAZY;11420;11;116;mairie.villebazy@orange.fr;Guy SERIE;11250;;
VILLEDAIGNE;11421;11;466;accueil@villedaigne.fr;Alain PEREA;11200;;
VILLEDUBERT;11422;11;333;mairie.villedubert@wanadoo.fr;Marc ROFES;11800;;
VILLEFLOURE;11423;11;152;mairie.villefloure@wanadoo.fr;Jean-Louis ARIBAUD;11570;;
VILLEFORT;11424;11;100;villefort.mairie@wanadoo.fr;Marc RIVALS;11230;;
VILLEFORT;11424;48;100;mairie.villefort@wanadoo.fr;Marc RIVALS;48800;;
VILLEGAILHENC;11425;11;1649;mairie.villegailhenc@orange.fr;Michel PROUST;11600;;
VILLEGLY;11426;11;1062;mairie@villegly.fr;Alain MARTY;11600;;
VILLELONGUE-D'AUDE;11427;11;321;mairie-villelongue-11@orange.fr;Henri PESTEIL;11300;;
VILLEMAGNE;11428;11;281;commune-de-villemagne@orange.fr;Hélène BROUSSE;11310;;
VILLEMOUSTAUSSOU;11429;11;3710;accueil@villemoustaussou.fr;Christian RAYNAUD;11620;;
VILLENEUVE-LA-COMPTAL;11430;11;1231;accueil@villeneuve-la-comptal.fr;Bernadette STUDER;11400;;
VILLENEUVE-LES-CORBIÈRES;11431;11;274;villeneuvecorbieres@wanadoo.fr;Alain IZARD;11360;;
VILLENEUVE-LÈS-MONTRÉAL;11432;11;260;mairie.villeneuve@wanadoo.fr;Anne-Marie MAZIERES;11290;;
VILLENEUVE-MINERVOIS;11433;11;1053;info@villeneuve-minervois.com;Alain GINIES;11160;;
VILLEPINTE;11434;11;1232;mairie@villepinte11.com;Alain ROUQUET;11150;;
VILLEPINTE;11434;93;1232;mairie@ville-villepinte.fr;Alain ROUQUET;93420;;
VILLEROUGE-TERMENÈS;11435;11;150;mairie.villerouge@villerouge.fr;Philippe BRULE;11330;;
VILLESÈQUE-DES-CORBIÈRES;11436;11;385;mairievillesequecorbieres@orange.fr;Alain CASTELLO;11360;;
VILLESÈQUELANDE;11437;11;823;villesequelande@wanadoo.fr;Bernard JALABERT;11170;;
VILLESISCLE;11438;11;365;commune.villesiscle@orange.fr;Rachel STREMLER;11150;;
VILLESPY;11439;11;345;mairie.villespy@wanadoo.fr;Maryse LALA;11170;;
VILLETRITOULS;11440;11;37;commune-villetritouls@orange.fr;Michel ARIE;11220;;
VINASSAN;11441;11;2522;accueil@vinassan.fr;Didier ALDEBERT;11110;;
AGEN-D'AVEYRON;12001;12;1088;accueil@agen-d-aveyron.fr;Laurent DE VEDELLY;12630;;
AGUESSAC;12002;12;872;mairie@aguessac.fr;Aimé HERAL;12520;;
LES ALBRES;12003;12;331;mairielesalbres-aveyron@neuf.fr;Bernard JONQUIERES;12220;;
ALMONT-LES-JUNIES;12004;12;485;mairie@almont-les-junies.fr;Patrick GRIALOU;12300;;
ALRANCE;12006;12;395;mairie-alrance@orange.fr;Jean-Pierre DRULHE;12430;;
AMBEYRAC;12007;12;184;mairie.ambeyrac@orange.fr;Marie-Thérèse CHAPEAU;12260;;
ANGLARS-SAINT-FÉLIX;12008;12;721;mairie-anglarsaintfelix@wanadoo.fr;Dominique ROUQUETTE;12390;;
ARNAC-SUR-DOURDOU;12009;12;32;commune.arnac-sur-dourdou@orange.fr;Fernande SINGER;12360;;
ARQUES;12010;11;118;communedarques@orange.fr;Bernard ANDRIEU;11190;;
ARQUES;12010;12;118;mairie-arques@wanadoo.fr;Bernard ANDRIEU;12290;;
ARQUES;12010;62;118;mairie@ville-arques.fr;Bernard ANDRIEU;62510;;
ARVIEU;12011;12;842;contact@arvieu.fr;Gilles BOUNHOL;12120;;
ASPRIÈRES;12012;12;691;contact@mairie-asprieres.fr;Alain CASTEROT;12700;;
AUBIN;12013;12;3954;contact@aubin-aveyron.fr;André MARTINEZ;12110;;
AUBIN;12013;64;3954;mairie.aubin01@orange.fr;André MARTINEZ;64230;;
AURIAC-LAGAST;12015;12;233;mairie@auriac-lagast.fr;Yves LATIEULE;12120;;
AUZITS;12016;12;858;auzits.mairie@orange.fr;Jean-Louis FRANCES;12390;;
AYSSÈNES;12017;12;213;commune.ayssenes@orange.fr;Marie-Chantal BOU CALMES;12430;;
BALAGUIER-D'OLT;12018;12;128;mairie.balaguierdolt@orange.fr;Yves VILLE;12260;;
BALAGUIER-SUR-RANCE;12019;12;102;mairie.balaguier@wanadoo.fr;David MAURY;12380;;
LA BASTIDE-PRADINES;12022;12;110;mairie.la-bastide-pradines@wanadoo.fr;Yves MALRIC;12490;;
LA BASTIDE-SOLAGES;12023;12;114;mairie@la-bastide-solages.fr;André ROUQUETTE;12550;;
BELCASTEL;12024;12;228;mairie@belcastel.fr;Jean-Louis BESSIERE;12390;;
BELCASTEL;12024;81;228;mairie-belcastel@wanadoo.fr;Jean-Louis BESSIERE;81500;;
BELMONT-SUR-RANCE;12025;12;987;mairie@belmontsurrance.fr;Monique ALIES;12370;;
BERTHOLÈNE;12026;12;1006;mairie@bertholene.fr;Jacques MAISONABE;12310;;
BESSUÉJOULS;12027;12;251;mairie.bessuejouls@orange.fr;Georges ESCALIE;12500;;
BOISSE-PENCHOT;12028;12;536;mairie@boisse-penchot.fr;Francis CAYRON;12300;;
BOR-ET-BAR;12029;12;187;mairie-de-bor-et-bar@wanadoo.fr;Dominique GUY;12270;;
BOUILLAC;12030;12;441;mairie-bouillac@wanadoo.fr;Gilles PONS;12300;;
BOUILLAC;12030;24;441;mairie@bouillac24.fr;Gilles PONS;24480;;
BOUILLAC;12030;82;441;mairie-bouillac@info82.com;Gilles PONS;82600;;
BOURNAZEL;12031;12;311;mairie@bournazel-aveyron.fr;Dominique PRADELS;12390;;
BOURNAZEL;12031;81;311;mairie.bournazel.81@wanadoo.fr;Dominique PRADELS;81170;;
BOUSSAC;12032;12;528;mairie@boussac-aveyron.fr;François CARRIERE;12160;;
BOUSSAC;12032;23;528;mairie@boussac23.fr;François CARRIERE;23600;;
BOUSSAC;12032;46;528;boussac.mairie@wanadoo.fr;François CARRIERE;46100;;
BOZOULS;12033;12;2752;accueil@bozouls.fr;Jean-Luc CALMELLY;12340;;
BRANDONNET;12034;12;310;mairie.brandonnet@wanadoo.fr;Hervé MARTY;12350;;
